Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2017-08-16,Neutral Grip Lat Pulldown,Back,45.0,9,,,,""
2017-08-16,Neutral Grip Lat Pulldown,Back,45.0,9,,,,""
2017-08-16,Parallel Bar Triceps Dip,Triceps,0.0,8,,,,""
2017-08-16,Parallel Bar Triceps Dip,Triceps,0.0,8,,,,""
2017-08-16,Parallel Bar Triceps Dip,Triceps,0.0,8,,,,""
2017-08-16,Parallel Bar Triceps Dip,Triceps,0.0,8,,,,""
2017-08-16,Seated Cable Row,Back,40.0,10,,,,""
2017-08-16,V-Bar Push Down,Triceps,30.0,12,,,,""
2017-08-16,Cable Crunch,Abs,50.0,12,,,,""
2017-08-16,Seated Cable Row,Back,40.0,10,,,,""
2017-08-16,Seated Cable Row,Back,40.0,10,,,,""
2017-08-16,V-Bar Push Down,Triceps,30.0,12,,,,""
2017-08-16,V-Bar Push Down,Triceps,30.0,12,,,,""
2017-08-16,Cable Crunch,Abs,50.0,12,,,,""
2017-08-16,Cable Crunch,Abs,50.0,12,,,,""
2017-08-18,Barbell Squat,Legs,100.0,1,,,,""
2017-08-18,Barbell Squat,Legs,120.0,1,,,,""
2017-08-18,Barbell Squat,Legs,140.0,1,,,,""
2017-08-18,Barbell Squat,Legs,150.0,1,,,,""
2017-08-18,Barbell Squat,Legs,140.0,2,,,,""
2017-08-18,Barbell Squat,Legs,135.0,3,,,,""
2017-08-18,Barbell Squat,Legs,135.0,3,,,,""
2017-08-18,Barbell Squat,Legs,135.0,3,,,,""
2017-08-18,Leg Press,Legs,25.0,7,,,,"Single"
2017-08-18,Leg Press,Legs,25.0,8,,,,""
2017-08-18,Leg Press,Legs,25.0,8,,,,""
2017-08-18,Lying Leg Curl Machine,Legs,25.0,11,,,,""
2017-08-18,Lying Leg Curl Machine,Legs,25.0,11,,,,""
2017-08-18,Lying Leg Curl Machine,Legs,25.0,11,,,,""
2017-08-18,Lying Leg Curl Machine,Legs,25.0,11,,,,""
2017-08-18,Calf Raise On Leg Press,Legs,41.0,10,,,,""
2017-08-18,Lunges,Legs,10.0,9,,,,""
2017-08-18,Lunges,Legs,10.0,9,,,,""
2017-08-18,Lunges,Legs,10.0,10,,,,""
2017-08-18,Calf Raise On Leg Press,Legs,41.0,11,,,,""
2017-08-18,Calf Raise On Leg Press,Legs,41.0,11,,,,""
2017-08-18,Calf Raise On Leg Press,Legs,41.0,11,,,,""
2017-08-20,Sumo Deadlift,Legs,60.0,5,,,,""
2017-08-20,Sumo Deadlift,Legs,100.0,3,,,,""
2017-08-20,Sumo Deadlift,Legs,140.0,3,,,,""
2017-08-20,Sumo Deadlift,Legs,160.0,1,,,,""
2017-08-20,Sumo Deadlift,Legs,160.0,1,,,,""
2017-08-20,Sumo Deadlift,Legs,190.0,1,,,,""
2017-08-20,Sumo Deadlift,Legs,205.0,0,,,,""
2017-08-20,Sumo Deadlift,Legs,205.0,1,,,,""
2017-08-20,Pull Up,Back,0.0,4,,,,""
2017-08-20,Pull Up,Back,0.0,4,,,,""
2017-08-20,Pull Up,Back,0.0,3,,,,""
2017-08-20,Pull Up,Back,0.0,3,,,,""
2017-08-20,Pull Up,Back,0.0,3,,,,""
2017-08-20,Barbell Row,Back,55.0,5,,,,""
2017-08-20,Barbell Row,Back,60.0,5,,,,""
2017-08-20,Barbell Row,Back,60.0,5,,,,""
2017-08-20,Barbell Row,Back,60.0,6,,,,""
2017-08-20,Neutral Grip Lat Pulldown,Back,45.0,9,,,,""
2017-08-20,Neutral Grip Lat Pulldown,Back,45.0,10,,,,""
2017-08-20,Neutral Grip Lat Pulldown,Back,45.0,10,,,,""
2017-08-20,Neutral Grip Lat Pulldown,Back,45.0,10,,,,""
2017-08-20,Seated Cable Row,Back,45.0,12,,,,""
2017-08-20,Seated Cable Row,Back,45.0,12,,,,""
2017-08-20,Seated Cable Row,Back,45.0,15,,,,""
2017-08-20,EZ-Bar Curl,Biceps,7.5,8,,,,""
2017-08-20,EZ-Bar Curl,Biceps,7.5,8,,,,""
2017-08-20,EZ-Bar Curl,Biceps,7.5,8,,,,""
2017-08-20,EZ-Bar Curl,Biceps,7.5,8,,,,""
2017-08-20,Cable Crunch,Abs,77.0,8,,,,""
2017-08-20,Seated Incline Dumbbell Curl,Biceps,7.5,5,,,,""
2017-08-20,Seated Incline Dumbbell Curl,Biceps,7.5,5,,,,""
2017-08-20,Seated Incline Dumbbell Curl,Biceps,7.5,5,,,,""
2017-08-20,Cable Crunch,Abs,77.0,8,,,,""
2017-08-20,Cable Crunch,Abs,77.0,8,,,,""
2017-08-20,Cable Crunch,Abs,77.0,8,,,,""
2017-08-20,Hammer Cable Curl,Biceps,32.0,8,,,,""
2017-08-20,Hammer Cable Curl,Biceps,27.0,8,,,,""
2017-08-20,Hammer Cable Curl,Biceps,27.0,8,,,,""
2017-08-21,Flat Barbell Bench Press,Chest,40.0,5,,,,""
2017-08-21,Flat Barbell Bench Press,Chest,50.0,3,,,,""
2017-08-21,Flat Barbell Bench Press,Chest,60.0,1,,,,""
2017-08-21,Flat Barbell Bench Press,Chest,65.0,2,,,,""
2017-08-21,Flat Barbell Bench Press,Chest,70.0,1,,,,""
2017-08-21,Flat Barbell Bench Press,Chest,75.0,1,,,,""
2017-08-21,Flat Barbell Bench Press,Chest,80.0,0,,,,""
2017-08-21,Incline Dumbbell Bench Press,Chest,25.0,5,,,,""
2017-08-21,Incline Dumbbell Bench Press,Chest,25.0,5,,,,""
2017-08-21,Incline Dumbbell Bench Press,Chest,25.0,6,,,,""
2017-08-21,Incline Dumbbell Bench Press,Chest,25.0,6,,,,""
2017-08-21,Incline Hammer Strength Chest Press,Chest,17.5,11,,,,""
2017-08-21,Incline Hammer Strength Chest Press,Chest,17.5,11,,,,""
2017-08-21,Incline Hammer Strength Chest Press,Chest,17.5,12,,,,""
2017-08-21,EZ-Bar Skullcrusher,Triceps,7.5,10,,,,""
2017-08-21,EZ-Bar Skullcrusher,Triceps,7.5,11,,,,""
2017-08-21,EZ-Bar Skullcrusher,Triceps,7.5,11,,,,""
2017-08-21,EZ-Bar Skullcrusher,Triceps,7.5,12,,,,""
2017-08-21,Parallel Bar Triceps Dip,Triceps,0.0,9,,,,""
2017-08-21,Parallel Bar Triceps Dip,Triceps,0.0,9,,,,""
2017-08-21,Parallel Bar Triceps Dip,Triceps,0.0,9,,,,""
2017-08-21,V-Bar Push Down,Triceps,46.0,12,,,,""
2017-08-21,High Cable Fly,Chest,21.0,12,,,,""
2017-08-21,High Cable Fly,Chest,21.0,12,,,,""
2017-08-21,High Cable Fly,Chest,21.0,12,,,,""
2017-08-21,V-Bar Push Down,Triceps,46.0,12,,,,""
2017-08-21,V-Bar Push Down,Triceps,46.0,12,,,,""
2017-08-22,Barbell Squat,Legs,70.0,3,,,,""
2017-08-22,Barbell Squat,Legs,120.0,2,,,,""
2017-08-22,Barbell Squat,Legs,120.0,1,,,,""
2017-08-22,Barbell Squat,Legs,140.0,1,,,,""
2017-08-22,Barbell Squat,Legs,120.0,3,,,,""
2017-08-22,Barbell Squat,Legs,120.0,3,,,,""
2017-08-22,Barbell Squat,Legs,120.0,3,,,,""
2017-08-22,Barbell Squat,Legs,120.0,3,,,,""
2017-08-22,Romanian Deadlift,Legs,80.0,8,,,,""
2017-08-22,Romanian Deadlift,Legs,80.0,8,,,,""
2017-08-22,Romanian Deadlift,Legs,80.0,8,,,,""
2017-08-22,Face Pull On Lat Pulldown,Shoulders,27.0,10,,,,""
2017-08-22,Face Pull On Lat Pulldown,Shoulders,27.0,10,,,,""
2017-08-22,Face Pull On Lat Pulldown,Shoulders,27.0,10,,,,""
2017-08-22,Hammer Strength Shoulder Press,Shoulders,10.0,10,,,,""
2017-08-22,Hammer Strength Shoulder Press,Shoulders,15.0,10,,,,""
2017-08-22,Hammer Strength Shoulder Press,Shoulders,10.0,15,,,,""
2017-08-22,Hammer Strength Shoulder Press,Shoulders,10.0,15,,,,""
2017-08-22,Lateral Machine Raise,Shoulders,32.0,11,,,,""
2017-08-22,Lateral Machine Raise,Shoulders,32.0,11,,,,""
2017-08-22,Lateral Machine Raise,Shoulders,32.0,11,,,,""
2017-08-22,Lunges,Legs,10.0,9,,,,""
2017-08-22,Lunges,Legs,10.0,11,,,,""
2017-08-22,Lunges,Legs,10.0,11,,,,""
2017-08-22,Lateral Dumbbell Raise,Shoulders,7.5,10,,,,""
2017-08-22,Lunges,Legs,10.0,12,,,,""
2017-08-22,Front Dumbbell Raise,Shoulders,10.0,8,,,,""
2017-08-22,Front Dumbbell Raise,Shoulders,10.0,8,,,,""
2017-08-22,Front Dumbbell Raise,Shoulders,10.0,8,,,,""
2017-08-22,Lateral Dumbbell Raise,Shoulders,7.5,10,,,,""
2017-08-22,Lateral Dumbbell Raise,Shoulders,7.5,10,,,,""
2017-08-24,Barbell Squat,Legs,90.0,10,,,,""
2017-08-24,Barbell Squat,Legs,100.0,10,,,,"Cardio 😟"
2017-08-24,Barbell Squat,Legs,102.5,6,,,,""
2017-08-24,Barbell Squat,Legs,102.5,6,,,,""
2017-08-24,Barbell Squat,Legs,102.5,6,,,,""
2017-08-24,Sumo Deadlift,Legs,100.0,10,,,,""
2017-08-24,Sumo Deadlift,Legs,100.0,10,,,,""
2017-08-24,Sumo Deadlift,Legs,100.0,10,,,,""
2017-08-24,Sumo Deadlift,Legs,100.0,7,,,,""
2017-08-24,Low Row Machine,Back,40.0,15,,,,""
2017-08-24,Low Row Machine,Back,40.0,15,,,,""
2017-08-24,Low Row Machine,Back,40.0,15,,,,""
2017-08-24,Low Row Machine,Back,40.0,15,,,,""
2017-08-24,Single Leg Press Machine,Legs,30.0,15,,,,""
2017-08-24,Single Leg Press Machine,Legs,50.0,15,,,,""
2017-08-24,Single Leg Press Machine,Legs,60.0,15,,,,""
2017-08-24,Single Leg Press Machine,Legs,70.0,15,,,,""
2017-08-24,Single Leg Press Machine,Legs,70.0,15,,,,""
2017-08-24,Leg Extension Machine,Legs,20.0,20,,,,""
2017-08-24,Leg Extension Machine,Legs,20.0,20,,,,""
2017-08-24,Leg Extension Machine,Legs,20.0,20,,,,""
2017-08-24,Seated Leg Curl Machine,Legs,20.0,20,,,,""
2017-08-24,Seated Leg Curl Machine,Legs,20.0,20,,,,""
2017-08-24,Seated Leg Curl Machine,Legs,20.0,20,,,,""
2017-08-24,Seated Cable Row,Back,35.0,16,,,,""
2017-08-24,Seated Cable Row,Back,30.0,20,,,,""
2017-08-24,Seated Cable Row,Back,30.0,20,,,,""
2017-08-24,Hammer Cable Curl,Biceps,12.5,20,,,,""
2017-08-24,Hammer Cable Curl,Biceps,12.5,17,,,,""
2017-08-24,Hammer Cable Curl,Biceps,12.5,20,,,,""
2017-08-24,Hammer Cable Curl,Biceps,12.5,20,,,,""
2017-08-25,Cable Crunch,Abs,35.0,10,,,,""
2017-08-25,Cable Crunch,Abs,35.0,10,,,,""
2017-08-25,Cable Crunch,Abs,35.0,10,,,,""
2017-08-25,Cable Crunch,Abs,35.0,10,,,,""
2017-08-25,Reverse Cable Curl,Biceps,5.0,20,,,,""
2017-08-25,Reverse Cable Curl,Biceps,7.5,15,,,,""
2017-08-25,Reverse Cable Curl,Biceps,7.5,15,,,,""
2017-08-25,Reverse Cable Curl,Biceps,7.5,15,,,,""
2017-08-26,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2017-08-26,Flat Barbell Bench Press,Chest,45.0,10,,,,"10RM"
2017-08-26,Flat Barbell Bench Press,Chest,45.0,6,,,,""
2017-08-26,Flat Barbell Bench Press,Chest,45.0,6,,,,""
2017-08-26,Flat Barbell Bench Press,Chest,45.0,8,,,,""
2017-08-26,Close Grip Bench Press,Chest,35.0,10,,,,""
2017-08-26,Close Grip Bench Press,Chest,35.0,10,,,,""
2017-08-26,Close Grip Bench Press,Chest,35.0,10,,,,""
2017-08-26,Close Grip Bench Press,Chest,35.0,10,,,,""
2017-08-26,Incline Dumbbell Bench Press,Chest,14.0,15,,,,""
2017-08-26,Incline Dumbbell Bench Press,Chest,18.0,15,,,,""
2017-08-26,Incline Dumbbell Bench Press,Chest,18.0,15,,,,""
2017-08-26,Incline Dumbbell Bench Press,Chest,18.0,14,,,,""
2017-08-26,Incline Dumbbell Bench Press,Chest,18.0,13,,,,""
2017-08-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2017-08-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2017-08-26,Seated Dumbbell Press,Shoulders,10.0,15,,,,""
2017-08-26,Seated Dumbbell Press,Shoulders,10.0,14,,,,""
2017-08-26,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-26,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-26,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-26,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-26,Rear Delt Row,Shoulders,7.5,20,,,,""
2017-08-26,Rear Delt Row,Shoulders,12.5,20,,,,""
2017-08-26,Rear Delt Row,Shoulders,17.5,20,,,,""
2017-08-26,Rear Delt Row,Shoulders,22.5,20,,,,""
2017-08-26,Rear Delt Row,Shoulders,22.5,20,,,,""
2017-08-26,Rear Delt Row,Shoulders,22.5,20,,,,""
2017-08-26,Pectoral,Chest,22.5,8,,,,""
2017-08-26,Pectoral,Chest,15.0,22,,,,""
2017-08-26,Pectoral,Chest,17.5,20,,,,""
2017-08-26,Pectoral,Chest,17.5,20,,,,""
2017-08-26,Pectoral,Chest,17.5,20,,,,""
2017-08-26,V-Bar Push Down,Triceps,12.5,20,,,,"4 way cable"
2017-08-26,Pectoral,Chest,17.5,20,,,,""
2017-08-26,V-Bar Push Down,Triceps,17.5,20,,,,""
2017-08-26,V-Bar Push Down,Triceps,17.5,18,,,,""
2017-08-26,V-Bar Push Down,Triceps,17.5,17,,,,""
2017-08-26,V-Bar Push Down,Triceps,17.5,17,,,,""
2017-08-26,Knee Raise,Abs,0.0,11,,,,""
2017-08-26,Knee Raise,Abs,0.0,11,,,,""
2017-08-26,Knee Raise,Abs,0.0,11,,,,""
2017-08-26,Knee Raise,Abs,0.0,12,,,,""
2017-08-27,Sumo Deadlift,Legs,110.0,10,,,,""
2017-08-27,Sumo Deadlift,Legs,130.0,6,,,,""
2017-08-27,Sumo Deadlift,Legs,130.0,6,,,,""
2017-08-27,Sumo Deadlift,Legs,130.0,7,,,,""
2017-08-27,Front Squat,Legs,45.0,10,,,,""
2017-08-27,Front Squat,Legs,45.0,10,,,,""
2017-08-27,Front Squat,Legs,45.0,10,,,,""
2017-08-27,Front Squat,Legs,45.0,10,,,,""
2017-08-27,Lunges,Legs,10.0,15,,,,""
2017-08-27,Lunges,Legs,10.0,15,,,,""
2017-08-27,Lunges,Legs,10.0,15,,,,""
2017-08-27,Lunges,Legs,10.0,15,,,,""
2017-08-27,Neutral Grip Lat Pulldown,Back,20.0,15,,,,""
2017-08-27,Neutral Grip Lat Pulldown,Back,30.0,15,,,,""
2017-08-27,Neutral Grip Lat Pulldown,Back,30.0,15,,,,""
2017-08-27,Neutral Grip Lat Pulldown,Back,30.0,15,,,,""
2017-08-27,Neutral Grip Lat Pulldown,Back,30.0,14,,,,""
2017-08-27,Leg Extension Machine,Legs,22.5,20,,,,""
2017-08-27,Leg Extension Machine,Legs,22.5,20,,,,""
2017-08-27,Leg Extension Machine,Legs,22.5,20,,,,""
2017-08-27,Leg Extension Machine,Legs,22.5,20,,,,""
2017-08-27,Seated Leg Curl Machine,Legs,22.5,20,,,,""
2017-08-27,Seated Leg Curl Machine,Legs,22.5,20,,,,""
2017-08-27,Seated Leg Curl Machine,Legs,22.5,20,,,,""
2017-08-27,Seated Leg Curl Machine,Legs,22.5,17,,,,""
2017-08-27,Vertical Traction,Back,27.5,20,,,,""
2017-08-27,Vertical Traction,Back,27.5,20,,,,""
2017-08-27,Vertical Traction,Back,27.5,20,,,,""
2017-08-27,Vertical Traction,Back,27.5,20,,,,""
2017-08-27,EZ-Bar Curl,Biceps,0.0,20,,,,""
2017-08-27,EZ-Bar Curl,Biceps,1.25,20,,,,""
2017-08-27,EZ-Bar Curl,Biceps,2.5,20,,,,""
2017-08-27,EZ-Bar Curl,Biceps,2.5,20,,,,""
2017-08-27,EZ-Bar Curl,Biceps,2.5,20,,,,""
2017-08-27,EZ-Bar Curl,Biceps,2.5,20,,,,""
2017-08-27,Rotary Calf,Legs,20.0,16,,,,""
2017-08-27,Rotary Calf,Legs,17.5,20,,,,""
2017-08-27,Rotary Calf,Legs,17.5,18,,,,""
2017-08-27,Rotary Calf,Legs,17.5,20,,,,""
2017-08-28,Overhead Press,Shoulders,25.0,10,,,,""
2017-08-28,Overhead Press,Shoulders,27.5,6,,,,""
2017-08-28,Overhead Press,Shoulders,27.5,6,,,,""
2017-08-28,Overhead Press,Shoulders,27.5,10,,,,""
2017-08-28,Pause Bench,Chest,40.0,10,,,,""
2017-08-28,Pause Bench,Chest,42.5,6,,,,""
2017-08-28,Pause Bench,Chest,42.5,6,,,,""
2017-08-28,Pause Bench,Chest,42.5,8,,,,""
2017-08-28,Spoto Press,Chest,35.0,10,,,,""
2017-08-28,Spoto Press,Chest,35.0,10,,,,""
2017-08-28,Spoto Press,Chest,35.0,10,,,,""
2017-08-28,Spoto Press,Chest,35.0,10,,,,""
2017-08-28,Assisted Dips,Chest,14.0,15,,,,""
2017-08-28,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-28,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-28,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-28,Lateral Dumbbell Raise,Shoulders,5.0,20,,,,""
2017-08-28,EZ-Bar Skullcrusher,Triceps,1.25,20,,,,""
2017-08-28,Rear Delt Cable Fly,Shoulders,1.25,20,,,,""
2017-08-28,High Cable Fly,Chest,7.5,12,,,,""
2017-08-28,Assisted Dips,Chest,14.0,13,,,,""
2017-08-28,Assisted Dips,Chest,14.0,12,,,,""
2017-08-28,Assisted Dips,Chest,14.0,13,,,,""
2017-08-28,EZ-Bar Skullcrusher,Triceps,2.5,20,,,,""
2017-08-28,EZ-Bar Skullcrusher,Triceps,2.5,20,,,,""
2017-08-28,EZ-Bar Skullcrusher,Triceps,2.5,18,,,,""
2017-08-28,EZ-Bar Skullcrusher,Triceps,2.5,18,,,,""
2017-08-28,Rear Delt Cable Fly,Shoulders,1.25,20,,,,""
2017-08-28,Rear Delt Cable Fly,Shoulders,1.25,20,,,,""
2017-08-28,Rear Delt Cable Fly,Shoulders,1.25,20,,,,""
2017-08-28,Cable Crunch,Abs,25.0,15,,,,""
2017-08-28,High Cable Fly,Chest,5.0,20,,,,""
2017-08-28,High Cable Fly,Chest,5.0,20,,,,""
2017-08-28,High Cable Fly,Chest,5.0,20,,,,""
2017-08-28,High Cable Fly,Chest,5.0,20,,,,""
2017-08-28,Cable Crunch,Abs,22.5,20,,,,""
2017-08-28,Cable Crunch,Abs,22.5,20,,,,""
2017-08-28,Cable Crunch,Abs,22.5,20,,,,""
2017-08-28,Cable Crunch,Abs,22.5,20,,,,""
2017-08-30,Incline Barbell Bench Press,Chest,30.0,10,,,,""
2017-08-30,Incline Barbell Bench Press,Chest,35.0,10,,,,""
2017-08-30,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2017-08-30,Incline Barbell Bench Press,Chest,32.5,6,,,,"Too light"
2017-08-30,Incline Barbell Bench Press,Chest,32.5,6,,,,""
2017-08-30,Incline Barbell Bench Press,Chest,32.5,13,,,,""
2017-08-30,Seal Row,Back,20.0,10,,,,""
2017-08-30,Seal Row,Back,25.0,10,,,,""
2017-08-30,Seal Row,Back,30.0,10,,,,""
2017-08-30,Seal Row,Back,30.0,10,,,,""
2017-08-30,Seal Row,Back,30.0,10,,,,""
2017-08-30,Seal Row,Back,30.0,10,,,,""
2017-08-30,Seated Barbell Press,Shoulders,20.0,15,,,,""
2017-08-30,Seated Barbell Press,Shoulders,22.5,15,,,,""
2017-08-30,Seated Barbell Press,Shoulders,22.5,15,,,,""
2017-08-30,Seated Barbell Press,Shoulders,22.5,15,,,,""
2017-08-30,Seated Barbell Press,Shoulders,22.5,14,,,,""
2017-08-30,Dumbbell Preacher Curl,Biceps,7.0,20,,,,"Incline bench"
2017-08-30,Dumbbell Preacher Curl,Biceps,7.0,20,,,,""
2017-08-30,Dumbbell Preacher Curl,Biceps,7.0,20,,,,"Preacher"
2017-08-30,Dumbbell Preacher Curl,Biceps,7.0,20,,,,""
2017-08-30,Lateral Cable Raise,Shoulders,1.25,20,,,,""
2017-08-30,Lateral Cable Raise,Shoulders,1.25,20,,,,""
2017-08-30,Lateral Cable Raise,Shoulders,1.25,20,,,,""
2017-08-30,Lateral Cable Raise,Shoulders,1.25,20,,,,""
2017-08-30,Face Pull On Lat Pulldown,Shoulders,15.0,20,,,,""
2017-08-30,Face Pull On Lat Pulldown,Shoulders,15.0,20,,,,""
2017-08-30,Face Pull On Lat Pulldown,Shoulders,15.0,20,,,,""
2017-08-30,Face Pull On Lat Pulldown,Shoulders,15.0,20,,,,""
2017-08-30,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2017-08-30,Ab-Wheel Rollout,Abs,0.0,15,,,,""
2017-08-30,Ab-Wheel Rollout,Abs,0.0,15,,,,""
2017-08-30,Ab-Wheel Rollout,Abs,0.0,15,,,,""
2017-08-30,Ab-Wheel Rollout,Abs,0.0,15,,,,""
2017-08-30,Dumbbell Curl,Biceps,8.0,20,,,,""
2017-08-30,Dumbbell Curl,Biceps,9.0,20,,,,""
2017-08-30,Dumbbell Curl,Biceps,9.0,20,,,,"Hammer then supinate"
2017-08-30,Dumbbell Curl,Biceps,9.0,20,,,,""
2017-09-01,Flat Barbell Bench Press,Chest,50.0,8,,,,"Pinky on second ring"
2017-09-01,Flat Barbell Bench Press,Chest,50.0,5,,,,""
2017-09-01,Flat Barbell Bench Press,Chest,50.0,5,,,,"Pink on first ring"
2017-09-01,Flat Barbell Bench Press,Chest,50.0,7,,,,"Pinky in between rings"
2017-09-01,Close Grip Bench Press,Chest,37.5,8,,,,"Pinky inside first ring ~1 finger"
2017-09-01,Close Grip Bench Press,Chest,37.5,8,,,,""
2017-09-01,Close Grip Bench Press,Chest,37.5,8,,,,""
2017-09-01,Close Grip Bench Press,Chest,37.5,8,,,,""
2017-09-01,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2017-09-01,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2017-09-01,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2017-09-01,Incline Dumbbell Bench Press,Chest,20.0,12,,,,""
2017-09-01,Seated Dumbbell Press,Shoulders,12.0,12,,,,"Arms flared, only 90°"
2017-09-01,Seated Dumbbell Press,Shoulders,12.0,12,,,,""
2017-09-01,Seated Dumbbell Press,Shoulders,12.0,12,,,,""
2017-09-01,Seated Dumbbell Press,Shoulders,12.0,12,,,,"Should've gone heavier"
2017-09-01,Lateral Dumbbell Raise,Shoulders,6.0,18,,,,""
2017-09-01,Lateral Dumbbell Raise,Shoulders,6.0,18,,,,""
2017-09-01,Lateral Dumbbell Raise,Shoulders,6.0,18,,,,""
2017-09-01,Lateral Dumbbell Raise,Shoulders,6.0,18,,,,""
2017-09-01,Rear Delt Row,Shoulders,25.0,18,,,,""
2017-09-01,Rear Delt Row,Shoulders,25.0,18,,,,""
2017-09-01,Rear Delt Row,Shoulders,25.0,18,,,,""
2017-09-01,Rear Delt Row,Shoulders,25.0,18,,,,""
2017-09-01,V-Bar Push Down,Triceps,20.0,15,,,,"2 way cable"
2017-09-01,V-Bar Push Down,Triceps,17.5,18,,,,""
2017-09-01,V-Bar Push Down,Triceps,17.5,15,,,,""
2017-09-01,V-Bar Push Down,Triceps,17.5,15,,,,""
2017-09-01,Cable Crunch,Abs,25.0,18,,,,""
2017-09-01,Cable Crunch,Abs,25.0,18,,,,""
2017-09-01,Cable Crunch,Abs,25.0,18,,,,""
2017-09-01,Cable Crunch,Abs,25.0,18,,,,""
2017-09-01,Pectoral,Chest,20.0,18,,,,""
2017-09-01,Pectoral,Chest,20.0,18,,,,""
2017-09-01,Pectoral,Chest,20.0,18,,,,""
2017-09-01,Pectoral,Chest,20.0,18,,,,""
2017-09-02,Barbell Squat,Legs,115.0,8,,,,""
2017-09-02,Barbell Squat,Legs,110.0,5,,,,""
2017-09-02,Barbell Squat,Legs,110.0,5,,,,""
2017-09-02,Barbell Squat,Legs,110.0,5,,,,""
2017-09-02,Deadlift,Back,110.0,4,,,,"Not feeling right"
2017-09-02,Deadlift,Back,100.0,5,,,,""
2017-09-02,Deadlift,Back,100.0,5,,,,""
2017-09-02,Deadlift,Back,100.0,5,,,,""
2017-09-02,Single Leg Press,Legs,25.0,12,,,,""
2017-09-02,Single Leg Press,Legs,25.0,12,,,,""
2017-09-02,Single Leg Press,Legs,25.0,11,,,,""
2017-09-02,Single Leg Press,Legs,25.0,10,,,,""
2017-09-02,Calf Raise On Leg Press,Legs,25.0,9,,,,""
2017-09-02,Calf Raise On Leg Press,Legs,25.0,9,,,,""
2017-09-02,Calf Raise On Leg Press,Legs,25.0,9,,,,""
2017-09-02,Calf Raise On Leg Press,Legs,25.0,9,,,,""
2017-09-02,Low Row Machine,Back,45.0,12,,,,""
2017-09-02,Low Row Machine,Back,50.0,12,,,,""
2017-09-02,Low Row Machine,Back,50.0,12,,,,""
2017-09-02,Low Row Machine,Back,50.0,12,,,,""
2017-09-02,Low Row Machine,Back,50.0,12,,,,""
2017-09-02,Leg Extension Machine,Legs,27.5,18,,,,""
2017-09-02,Leg Extension Machine,Legs,27.5,18,,,,""
2017-09-02,Leg Extension Machine,Legs,27.5,18,,,,""
2017-09-02,Leg Extension Machine,Legs,27.5,18,,,,""
2017-09-02,Seated Cable Row,Back,35.0,18,,,,""
2017-09-02,Seated Cable Row,Back,35.0,18,,,,""
2017-09-02,Seated Cable Row,Back,35.0,18,,,,""
2017-09-02,Seated Cable Row,Back,35.0,18,,,,""
2017-09-02,Standing Leg Curl,Legs,5.0,18,,,,""
2017-09-02,Standing Leg Curl,Legs,5.0,18,,,,""
2017-09-02,Standing Leg Curl,Legs,5.0,18,,,,""
2017-09-02,Standing Leg Curl,Legs,5.0,18,,,,""
2017-09-02,Hammer Cable Curl,Biceps,15.0,18,,,,""
2017-09-02,Hammer Cable Curl,Biceps,15.0,17,,,,""
2017-09-02,Hammer Cable Curl,Biceps,15.0,17,,,,""
2017-09-02,Hammer Cable Curl,Biceps,15.0,16,,,,""
2017-09-02,Seated Incline Dumbbell Curl,Biceps,4.0,18,,,,"Painful af"
2017-09-02,Seated Incline Dumbbell Curl,Biceps,4.0,18,,,,""
2017-09-02,Seated Incline Dumbbell Curl,Biceps,4.0,18,,,,""
2017-09-02,Seated Incline Dumbbell Curl,Biceps,4.0,18,,,,""
2017-09-03,Pause Bench,Chest,47.5,8,,,,""
2017-09-03,Pause Bench,Chest,45.0,5,,,,""
2017-09-03,Pause Bench,Chest,45.0,5,,,,""
2017-09-03,Pause Bench,Chest,45.0,9,,,,""
2017-09-03,Overhead Press,Shoulders,30.0,8,,,,""
2017-09-03,Overhead Press,Shoulders,30.0,5,,,,""
2017-09-03,Overhead Press,Shoulders,30.0,5,,,,""
2017-09-03,Overhead Press,Shoulders,30.0,9,,,,""
2017-09-03,Spoto Press,Chest,37.5,8,,,,""
2017-09-03,Spoto Press,Chest,37.5,8,,,,""
2017-09-03,Spoto Press,Chest,37.5,8,,,,""
2017-09-03,Spoto Press,Chest,37.5,8,,,,""
2017-09-03,Parallel Bar Triceps Dip,Triceps,0.0,5,,,,""
2017-09-03,Knee Raise,Abs,0.0,10,,,,""
